Feature ID	Taxon	Confidence
d2613a43f4ed1dda8a673e7fb251ebef	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__	0.9958255460931495
e31b5affbe5e23b79a8619589f3b6620	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast;s__	0.9886271575882465
7dd9c9124ec3f118a6cef1f0d422c011	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.996114360681897
67e23140639733766b7e127f50221289	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Anaerococcus;s__	0.9998704042932367
01e0b7ac306895be84179f2715af269b	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_eligens_group;s__	0.9990193197429963
500d6b485cef4c52aad211d6d6e6dbc7	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae	0.9923189564883252
1685b25b43eb070cd7655de8c2d8c0a4	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Oceanivirga;s__	0.9729469320562089
db793caa585e078770021a7979ae8ea2	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae	0.9975540106682184
ee0fb26fca3afb05e0b288d6fcab899e	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	0.9978973297580689
d1d750ce3b00503c204516d27ca0d3b0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella;s__	0.8286191674706899
ebe0e9790089ad4f40151cb4a3231a8f	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.9755178243679925
b685f8246fb6fad0fd91574c444b8f51	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__	0.9251791432909873
