Feature ID	Taxon	Confidence
047241578f488bf20cca2c5506f17251	d__Bacteria	0.962751763912486
622952957a64fe2b8390d48e26f7d3c1	d__Bacteria	0.979696313504756
d0c40c3bbd8dac446678f8178dcfb918	d__Bacteria	0.980163245585971
85c70e63b0cc7f47b988ca54f92e82c1	d__Bacteria	0.955170303252772
20e027a68d35468b0ae978477ae89921	d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Thermoanaerobaculales; f__Thermoanaerobaculaceae; g__Subgroup_10; s__uncultured_Acidobacteria	0.977427612289959
63eb43950b75191aa33f22565f826db9	d__Bacteria	0.922876606548351
9829b4df6fae3dbe961653204887b797	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.99999976982983
de121a0d9865988d6af3bff3dfe40fa7	d__Bacteria	0.711850525995145
c23158fd0c2e1347b6fb9c566a0c72f8	d__Bacteria	0.945615042205781
6bc6a8b37dfdeee6d8b98e88fb4041f5	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__Berkeleya_fennica	0.998278486609493
363c47c11fbf12d011e6bc435925a6ca	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__Berkeleya_fennica	0.852365538687511
753400518495e432b4a0a130ce06d272	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.848201518036503
b078180464f141f44d1684957152b2a6	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.788972888183349
db4e2d5caf05dd3012db37000da09fc7	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.767875129126434
b292e0f369fba101b2e999f0579d976c	d__Bacteria	0.995781804566706
c149ebd3d0397495314dd483932dfb2a	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Apicomplexa_sp.	0.90848656976061
2b7694a0cacfd33eed591a74a48581bd	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Apicomplexa_sp.	0.90877575283323
f81997581ac2fc309df04aba4278e2c1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__Jakoba_bahamiensis	0.773162159916161
b98a1b22a6f67a250629f5e176632675	d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Thermoanaerobaculales; f__Thermoanaerobaculaceae; g__Subgroup_10; s__uncultured_Acidobacteria	0.858387846804711
d7b5a10e7c83c8e4573c12fba96299de	d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Thermoanaerobaculales; f__Thermoanaerobaculaceae; g__Subgroup_10; s__uncultured_Acidobacteria	0.96140941910667
dd46271f674c16d9247d9d040017022c	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.992337575357996
a16efb92bea2afd088d05ff0d0eba71e	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.9993958793452
8f78cc8b27e1bafcbc9bbb38f2431369	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.845317416510394
5ecd475de51ec21a5321ca73ab16924a	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.905894164611154
da9804bd4ae3d29cf01e100470f62520	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_Anaerolineaceae	0.747763474151578
85f457613dbb086b0238241d9e2b73f6	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_Chloroflexi	0.741783419535478
c3362a304921f8a42688dde9482e918d	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.997144318126845
8b08ab847a4866e2880f1117fc8fb8c5	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_Chloroflexi	0.814764883274478
55f4c0f1955ab1f0a990008c15116b2d	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_Chloroflexi	0.864474795492327
eae7dd72f4bacad61400fb36deea3c0d	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_Chloroflexi	0.829151726412655
f57b208ddbe17b8f6cb03605d220dbc0	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_Anaerolineaceae	0.72648393509342
9f162d13c43cc78179e32898df2da91e	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_Anaerolineaceae	0.736704858409118
6548950b2aa38004c63e157d8f051a4d	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_Anaerolineaceae	0.712046884852151
41b097dee7f9edc2faa296cb0e9dfb09	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.999522074202332
42662ccf50d500e53ffce60fe81f9127	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_Chloroflexi	0.765251691442781
25087561d349df9fd5e284b7f58db477	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__SBR1031; g__SBR1031; s__uncultured_bacterium	0.98961531768085
048d8e86faa12ea1c5dc94b512132b0e	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__A4b	0.999999781942951
8185a1ad3f70aeab7c151578211eb674	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__A4b; s__uncultured_organism	0.952022063819028
1dfbd74f2fb7228921a9b60a208ed1f2	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__A4b; s__uncultured_bacterium	0.947883084896485
ef483307d84f1bf73a47e57bb5ed894b	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__SBR1031; g__SBR1031	0.793165078202747
7f0d87b2340a6b0394cf445e99f3138a	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__SBR1031; g__SBR1031; s__uncultured_bacterium	0.847235838627496
1115ba84c7421608cef8f28874ce7ca4	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__SBR1031; g__SBR1031; s__uncultured_bacterium	0.703888629932981
1be205a3c0c56d53ef8bff35a1d9fa59	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__A4b; s__uncultured_Chloroflexi	0.817702302510146
c4b389030e8be66fcb01eed7ac88b069	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__A4b; s__uncultured_marine	0.987070287695766
35d5fa3061f080449cff43975187b275	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__SBR1031; g__SBR1031	0.999533302518457
46c7c2e5233971d122611e0505d10793	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__A4b; s__uncultured_bacterium	0.972462083657201
07fc143baaa881c201650cdf55824a15	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.999612723731463
914647b46f9cb4908b36c622337359d6	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.999944082875159
61e7d1347ab57b89c8f47f014adc21f0	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.99973871900021
b88718200a2d0b8eecd9f0eb77aa1f86	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.999879132937395
c352098631be1e4f89892f637560e21d	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.999163490162028
994a778081090641012893af71692eda	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__uncultured; g__uncultured	0.999989148571571
703e4bdd6d033f2d2c73ed2bb48b94b6	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SJA-15; f__SJA-15; g__SJA-15; s__uncultured_bacterium	0.744141883574336
8cfbc0514e0d8cf0a52b5dbf37f9cf91	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__A4b	0.999992606980183
07cdbb26fae48f9d64d35cd43d52d282	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__A4b; s__uncultured_organism	0.765372229025286
5a941d389c03047a6ffcb378ff38b7db	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__uncultured; g__uncultured; s__uncultured_Ardenticatenia	0.958425034966172
9989b0ebdd5b3fc24ae95925f60b496a	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.998519824759744
8458cce9f2aaf55e90396c13f7d390fa	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.997523326542777
ce74132963c1b6192aa782b70f614177	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.997259225175873
abeecae953e8d7a2faab2a5f34cd2a7c	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.997286001978865
d318e36b1b3f745d515ca92fb0d13faf	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.999374457132332
916f3393f1920e328115b259710ad96b	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.966050465620971
e8d91b819d8b3db461d0a517c46eb256	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.996223182919491
58c1e2b17e5e5305c5a60727da3fd340	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.998115707786752
11e271cebf59ca85a20fafe3653c69c6	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.998751670285689
0d8c0b108eee42436dd815b688bd36ef	d__Bacteria; p__Chloroflexi; c__Anaerolineae	0.999577758692097
1cc960b99f2930b49519ac56e68fc217	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SJA-15; f__SJA-15; g__SJA-15; s__uncultured_bacterium	0.957390552439866
921e39acea3a29fe348011ecb359022e	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__SBR1031; g__SBR1031; s__uncultured_bacterium	0.761233123734744
73f479dacdf70552b186b75453e981d2	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__A4b; s__uncultured_Chloroflexi	0.73107768287463
d245b3c6e708333249b40f64f8e9361f	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__uncultured; g__uncultured; s__uncultured_Ardenticatenia	0.831784858114441
50690b64a1dad9537becc4a68e9bc8e7	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__uncultured; g__uncultured; s__uncultured_Bellilinea	0.702001911046416
